name,website,address,phone,category,rating,reviews_count
Nuffield Health Wharf Medical Centre,https://www.nuffieldhealth.com/clinics/wharf-medical-centre,"South Quay Plaza, 185 Marsh Wall, London E14 9SH, United Kingdom",+443001231434,Medical Center,2.8,
Nuga Best medical equipment London - Canary Wharf,https://www.facebook.com/NugaBestLondon/info/?tab=page_info,"53 Skylines Village, London E14 9TS",02037840903,Public Health Department,5,
NUMA Hyperbaric Oxygen Therapy | London,https://numaoxygen.com/,"6 York St, London W1U 6QD, United Kingdom",+442038231212,Hyperbaric medicine physician,4.9,
Number 18 Dental,http://number18dental.com/,"18 Garway Rd, London W2 4NH, United Kingdom",+442077922333,Dentist,4.7,
Numie Skin & Laser Clinic (previously Brigstock Skin & Laser),https://www.numie.co.uk/,"83 Brigstock Rd, Thornton Heath CR7 7JH, United Kingdom",+442086836730,Hair removal service,4.9,
Nur Smiles Invisalign,http://www.nursmiles.co.uk/,"33 Green Ln, Northwood HA6 2PX, United Kingdom",+441923450957,Dental clinic,4.9,
Nurify Medical Private Psychiatrists & Mental Health Services,https://nurify-medical.com/,"100 Harley St, London W1G 7JA, United Kingdom",+442038876126,Psychiatrist,3.8,
Nurify Wellness,https://www.nurify-wellness.com/,"100 Harley St, London W1G 7JA, United Kingdom",+442038876126,Wellness center,,
Nurse Kitty Kat Aesthetics,https://www.instagram.com/nurse.kittykat?igsh=OHNlcjF0Z3lwY3px&utm_source=qr,"Unit 112, MAKE IT, 15 Linton Rd., Barking IG11 8HE, United Kingdom",,Schönheitsklinik,5,
Nurse Remi Aesthetics,https://www.nurseremiaesthetics.com/,"9a The Broadway, High St, London W5 2NH, United Kingdom",+447960060268,Skin care clinic,4.9,
Nurse Yolly,https://nurseyolly.co.uk/,"234a High St, London E17 7JH, United Kingdom",+447943103433,Skin care clinic,4.8,
NuSkin Clinic,https://www.fresha.com/a/nuskinclinic-london-2-wimpole-street-d5er57pl,"10 Portman Square, London W1H 6AZ, United Kingdom",+447947811898,Skin care clinic,4.9,
NuSmile London,http://nusmilelondon.co.uk/,"29 New Rd, London E1 1HE، United Kingdom",+442033762000,,4.8,
Nutri for Health,http://www.nutriforhealth.com/,"The Medical chambers, 10 Knaresborough Pl, London SW5 0TG, United Kingdom",,Nutritionist,5,
Nutri Well,https://8nadcl-my-site-gmibei7w-hasanyaman3.wix-vibe.com/,"222 Marsh Wall, Canary Wharf Estate, London E14 9EN، United Kingdom",+447471573854,,,
Nutrition and Co,https://www.nutritionandco.co.uk/,"45 Caxton Rd, London SW19 8SJ, United Kingdom",+442034323926,Nutritionist,5,
Nutrition and Vitality,http://www.nutritionandvitality.co.uk/,"9 Weymouth St, London W1W 6DB, United Kingdom",+443451297996,Medical clinic,4.6,
Nutrition Applied,http://www.nutrition-applied.com/,"Montana Rd, London SW20 8TW, United Kingdom",+447900972349,Nutritionist,5,
Nutrition Diets,https://nutritiondiets.co.uk/contact/,"16 The Triangle, Kingston upon Thames KT1 3RT, United Kingdom",+441784390163,Dịch vụ giảm cân,,
Nutrition Diets Clinic,https://nutritiondiets.co.uk/,"10B Goring's Square, Staines TW18 4EW",07725643525,Consultant de sănătate,5,
Nutrition for Women London,https://www.nutritionforwomen.london/,"200a Goldhurst Terrace, London NW6 3HN, United Kingdom",+447476992242,Nhà dinh dưỡng học,5,
Nutritional Therapy Clinic,http://www.thenutritionaltherapycliniclondon.co.uk/,"4, 5 Manchester Square, London W1U 3PD, United Kingdom",+442039519937,Nutritionist,,
Nutritional Therapy Paloma Ivanova,http://palomaivanova.com/,"HARA Health Store & Natural Therapy Centre, 231 Finchley Rd, South Hampstead, London NW3 6LS, United Kingdom",+447947563765,Nhà dinh dưỡng học,5,
Nutritious Adventures,https://nutritiousadventures.com/,"Sutton Lane Gymnasium, Chiswick, London W4 4LD, United Kingdom",,Weight loss service,5,
Nutritiously Natural,https://www.nutritiouslynatural.com/,"Harley St, London W1G 7JY, United Kingdom",,Nutritionist,5,
NVH Aesthetics,https://nvhaesthetics.com/,"5 Homevale Cl, Bromley BR2 7AY, United Kingdom",+447818894190,Laser hair removal service,5,
NW1 Dental Care,http://www.nw1dentalcare.co.uk/,"184 Royal College St, London NW1 9NN, United Kingdom",+442074854626,Dental clinic,4.7,
NW3 Aesthetics,https://www.fresha.com/a/nw3-aesthetics-london-2-hampstead-high-street-utgk9vwk?pId=2756760,"2 Hampstead High St, London NW3 1PR, United Kingdom",+447562563445,Skin care clinic,5,
NWL Physio & Treatment Centre,https://www.nwlphysio.co.uk/,"100 Colindeep Ln, London NW9 6HB, United Kingdom",+442082028322,Physiotherapy Center,4.9,
Nūūtro Health and Wellness Clinic,https://nuutro.co.uk/,"58 S Molton St, London W1K 5SL, United Kingdom",+447392227735,Centro de salud y bienestar,4.7,
O2 Vitality,http://www.o2vitality.co.uk/,"Inside Fitness First, 15 Thomas More St, London E1W 1YW, United Kingdom",,Wellness center,5,
OA Clinic,https://osteoallies.co.uk/oa-clinic-london,"Until, 111, Charing Cross Rd, London WC2H 0DT, United Kingdom",+442039894610,Osteópata,4.9,
Oak Farm Clinic,,"Long Ln, Uxbridge UB10 9PB, United Kingdom",+441895484810,Medical clinic,4.7,
Oak Hill Dental and Implant Centre,http://www.oakhilldental.co.uk/,"101 Oak Hill, Walthamstow, Woodford Green IG8 9PF, United Kingdom",+442031462123,Dental clinic,4.8,
Oak Tree Medical Centre,http://www.oaktreemedicalcentre.co.uk/,"Oak Tree Medical Centre, 273-275 Green Ln, Seven Kings, Ilford IG3 9TJ, United Kingdom",+442085993977,Medic,2.6,
Oakland Medical Centre,https://www.oaklandmedical.co.uk/,"32 Parkway, Uxbridge UB10 9JX, United Kingdom",+441895237411,Medical clinic,2.7,
Oakleigh Pharmacy (Uxbridge) & Travel & Weight Loss Clinic,http://www.oakleighpharmacy.com/,"Uxbridge Rd, Hillingdon, London UB10 0LU, United Kingdom",+442085730285,Pharmacy,4.7,
Oakleigh Physio,http://www.oakleighphysio.co.uk/,"253A Oakleigh Rd N, London N20 0TX, United Kingdom",+442083611681,Physiotherapist,5,
Oakleigh Road Clinic NHS GP Barnet Doctors,https://www.oakleighroadclinic.nhs.uk/,"Health Centre, 280 Oakleigh Rd N, London N20 0DH، United Kingdom",+442083613638,,4.6,
Oakmead Skin Care,http://www.oakmeaddentalcare.com/,"Suite C, 1 Prince Imperial Rd, Chislehurst BR7 5LX, United Kingdom",+442084675139,Bác sĩ da liễu,,
Oaks Dental Ruislip,http://oaksdentalruislip.co.uk/,"2 Manor Rd, Ruislip HA4 7LB, United Kingdom",+441895633744,Nha sĩ chỉnh hình răng,4.9,
Oaktree Dental,http://www.oaktree.dental/,"303 Brighton Rd, South Croydon CR2 6EQ, United Kingdom",+442086804645,Nha sĩ,4.9,
Oakwood Physiotherapy,https://oakwoodphysio.co.uk/,"93-95 Green Rd, London N14 4AP, United Kingdom",+442084403629,Physiotherapy Center,4.9,
Oasis House,http://www.nelft.nhs.uk/locations-havering,"28-30 Gubbins Ln, Romford RM3 0QA, United Kingdom",+443003001570,Clínica ambulatoria,1.5,
Obtainable Fitness UK Ltd,http://www.obtainablefitness.co.uk/,"Fitness and Wellbeing Centre, Denham Green Ln, Denham Garden Village, Denham, Uxbridge UB9 5LB, United Kingdom",+447854723667,Sports massage therapist,5,
OC Injections,https://www.ocinjections.co.uk/,"33 Great Titchfield St., London W1W 7PA, United Kingdom",+442076365774,Physical therapy clinic,5,
OCD Excellence,http://www.ocdexcellence.com/,"Kensington High St, London W8 4SG, United Kingdom",+442071019302,Mental health clinic,4.7,
OCL Vision,https://www.oclvision.com/,"55 New Cavendish St, London W1G 9TF, United Kingdom",+443301082200,Eye care center,4.9,
OCL Vision,https://oclvision.com/locations/west-london-kensington/,"First Floor, Universal Building, 364-366 Kensington High St, London W14 8NS, United Kingdom",+443301082200,Trung tâm chăm sóc mắt,4.9,
OCL Vision Harrow | We now moved to Kensington High Street,https://www.oclvision.com/locations/harrow/,"The Clementine Churchill Hospital, BMI, Sudbury Hill, Harrow HA1 3RX, United Kingdom",+442033692020,Trung tâm chăm sóc mắt,,
Octopus Clinic,http://www.octopusclinic.com/,"Harmsworth House, 13-15 Bouverie St, Temple, London EC4Y 8DP, United Kingdom",+442075838288,Physiotherapeut,5,
Oculase - The Eye Clinic | London,https://oculase.com/?utm_medium=organic&utm_source=google&utm_campaign=gmb&utm_content=london+w1g+9bp,"29a Wimpole St, Harley St, London W1G 8GP, United Kingdom",+443308227526,Trung tâm chăm sóc mắt,5,
ODL Dental Clinic - Affordable Braces London,http://www.odldentalclinic.com/,"Unit 1, Salisbury House, 31 Finsbury Circus, London EC2M 5QQ, United Kingdom",+442077393345,Orthodontist,4.9,
OFIT | SPORTS CLINIC,http://www.ofitperformance.uk/sports-clinic,"Millharbour, London E14 9TX, United Kingdom",+442080505876,Sports injury clinic,4.9,
Old Street Dental Clinic,http://www.oldstreetdentalclinic.co.uk/,"Macpherson House, 69-85 Old St, London EC1V 9HX, United Kingdom",+442072535982,Dental clinic,4.4,
Olive Health & Travel Clinic (Ilford),http://www.olivehealthandtravel.co.uk/,"23A, Seven Ways Parade, Woodford Ave, Gants Hill, Ilford IG2 6JX, United Kingdom",+447478476269,Clinică de medicina călătoriei,4.4,
Olive Tree Counselling,http://www.olivetreecounselling.co.uk/,"37 Hibernia Rd, Hounslow TW3 3RU, United Kingdom",07981297496,Counselor,5,
Olivia Osteopath & Associates - Osteopath in Marylebone,http://www.osteopath-in-london.com/,"4 Manchester Square, London W1U 3PD, United Kingdom",+447973844810,Osteópata,5,
Olivia Shaw Acupuncture,http://www.oliviashawacupuncture.co.uk/,"Liberty House, 81-83 Victoria Rd, Surbiton KT6 4NS, United Kingdom",+442080588203,Acupuncture clinic,5,
Olympia Sports Medicine,https://www.olympiasportsmed.com/location,"2A Prebend St, London N1 8PT, United Kingdom",+447584557696,Sports medicine clinic,,
Olympic Medical Institute,,"Northwick Park Hospital, Watford Rd, Harrow HA1 3UJ, United Kingdom",+442084237200,Bệnh viện y học thể thao,4,
Olympus Physiotherapy,https://www.olympusphysiotherapy.com/,"Unit 9, 44-48 Wharf Rd, London N1 7UX, United Kingdom",+447404769993,Physiotherapy Center,5,
OM Therapy Hackney,http://www.om-therapy.com/,"Studio 3 & 5, 450 Kingsland Rd, London E8 4AE, United Kingdom",+447449691747,Physical therapist,5,
OMEGA Physiotherapy Clinic,https://www.omegaphysiotherapyclinic.co.uk/,"35 Hall Ln, London E4 8HH, United Kingdom",+442038112752,Clínica de fisioterapia,5,
Omnia Holistic Centre,http://www.omniaholisticcentre.co.uk/,"16b, Off Essex Rd, Colebrooke Row, London N1 8LN, United Kingdom",+447438320312,Trung tâm chăm sóc sức khỏe,5,
Omnia Lifestyle,http://www.omnialifestyle.co.uk/,"Turnham Green Station, 8-9 Bedford Corner, The Avenue, Chiswick, London W4 1LZ, United Kingdom",+442045150000,Clínica del dolor,4.9,
Omniya Clinic,https://omniya.co.uk/,"3A, 5 Montpelier St, London SW7 1EX, United Kingdom",+442075844777,Sağlık Ocağı,4.9,
OMOROVICZA London Mayfair Institute,https://www.omorovicza.co.uk/,"60 S Audley St, London W1K 2QW, United Kingdom",+442039828421,Spa,5,
Omphysio,http://www.omphysio.com/,"2 Haven Ln, London W5 2HN, United Kingdom",+442072431660,Vật lý trị liệu,4.5,
Omphysio,http://www.omphysio.com/,"35 Moscow Rd, London W2 4AH, United Kingdom",+442072431660,Vật lý trị liệu,4.6,
On Form Physio - Marylebone,https://www.onformphysio.com/,"1 Orchard St, London W1H 6HJ, United Kingdom",+447821643390,Vật lý trị liệu,4.8,
On Your Game Physiotherapy,http://www.onyourgame.uk/,"WRK365 Fitness & Nutrition Centre Unit 9, Spitfire Business Park, Hawker Rd, Croydon CR0 4WD, United Kingdom",+443330906924,Clínica de fisioterapia,4.8,
One Body LDN,https://onebodyldn.com/physiotherapy-bank,"c/o Beauty Essence, 7 Well Ct, London EC4M 9DN, United Kingdom",,Phòng khám vật lý trị liệu,4.9,
One Body LDN,https://onebodyldn.com/physiotherapy-city-of-london,"c/o STONE, 52 Cornhill, London EC3V 3PD, United Kingdom",,Phòng khám vật lý trị liệu,4.9,
One Body LDN,https://onebodyldn.com/physiotherapy-fenchurch-street,"New London House, c/o Regus Fenchurch Street Station Fenchurch Street Station, 6 London St, London EC3R 7LP, United Kingdom",,Phòng khám vật lý trị liệu,4.8,
One Body LDN,https://onebodyldn.com/physiotherapy-liverpool-street,"c/o, Regus, 63 St Mary Axe, London EC3A 8AA, United Kingdom",,Phòng khám vật lý trị liệu,4.9,
One Body LDN,https://onebodyldn.com/physiotherapy-blackfriars,"c/o, Regus, Blackfriars, 2 Tallis St, Blackfriars, London EC4Y 0AB, United Kingdom",,Phòng khám vật lý trị liệu,4.9,
One Body LDN,https://onebodyldn.com/physiotherapy-farringdon,"c/o One Avenue Group, 16 St John's Ln, London EC1M 4BS, United Kingdom",,Phòng khám vật lý trị liệu,4.8,
One Body LDN,https://onebodyldn.com/physiotherapy,"5A, Maltings place, 169 Tower Bridge Rd, London SE1 3JB, United Kingdom",,Phòng khám vật lý trị liệu,4.9,
One Body LDN,https://onebodyldn.com/physiotherapy-mill-hill,"c/o, Daws House, 33-35 Daws Ln, London NW7 4SD, United Kingdom",,Physiotherapy Center,4.9,
One Body LDN,https://onebodyldn.com/physiotherapy-hendon,"c/o Anytime Fitness, 1 Cool Oak Ln, W Hendon Broadway, London NW9 7FJ, United Kingdom",,Physical therapy clinic,4.9,
One Body LDN,https://onebodyldn.com/physiotherapy-islington,"c/o The Angel Laser Clinic, 144 Liverpool Rd, London N1 1LA, United Kingdom",,Physiotherapy Center,4.9,
One Body LDN,https://onebodyldn.com/physiotherapy-clerkenwell,"2, c/o AXIOM, 3 Lever St, London EC1V 3QU, United Kingdom",,Physiotherapy Center,4.9,
One Body LDN,https://onebodyldn.com/physiotherapy-kings-cross,"c/o HQ King's Cross, 344-354 Gray's Inn Rd, London WC1X 8BP, United Kingdom",,Physiotherapy Center,4.8,
One Body LDN,https://onebodyldn.com/,"c/o, The Gym Group London Vauxhall, 6A Wandsworth Rd, St George Wharf, London SW8 2LE, United Kingdom",,Physical therapist,4.9,
One Body LDN,https://onebodyldn.com/physiotherapy-elephant-and-castle,"c/o Snap Fitness, 130-138 Newington Butts, Elephant and Castle, London SE11 4QU, United Kingdom",,Physical therapist,4.9,
One Body LDN,https://onebodyldn.com/physiotherapy-battersea,"Unit 01, c/o UN1T Nine Elms Business, 2 Viaduct Gdns, London SW11 7BG, United Kingdom",,Physical therapy clinic,4.9,
One Body LDN,https://onebodyldn.com/,"Signature The Conductor, 8 Westfield Ave, London E20 1NW, United Kingdom",,Physical therapy clinic,5,
One Body LDN,https://onebodyldn.com/physiotherapy-shoreditch,"75 Great Eastern St, London EC2A 3HN, United Kingdom",,Physical therapy clinic,4.9,
One Body LDN,https://onebodyldn.com/physiotherapy-aldgate-east,"c/o Movement Labs East, 78 Alie St, London E1 8PZ, United Kingdom",,Physical therapy clinic,4.9,
One Body LDN,https://onebodyldn.com/physiotherapy-mayfair,"2nd Floor, c/o Signature by Regus, Berkeley Square House, Berkeley Square, London W1J 6BD, United Kingdom",,Physical therapist,4.9,
One Body LDN,https://onebodyldn.com/physiotherapy-marylebone,"c/o WOW Marylebone, 17 Linhope St, London NW1 6HT, United Kingdom",,Vật lý trị liệu,4.9,
One Body LDN,https://onebodyldn.com/physiotherapy-fitzrovia,"c/o Engine Room Gym, St Bedes Hall, Little Albany St, London NW1 4DY, United Kingdom",,Physical therapist,4.9,
One Body LDN,https://onebodyldn.com/physiotherapy-hampstead,"c/o WOW Hampstead, 2 Hampstead High St, London NW3 1PR, United Kingdom",,Physical therapy clinic,4.9,
One Body LDN,https://onebodyldn.com/physiotherapy-chiswick,"c/o Anytime Fitness, Edmunds House, Chiswick, Colonial Dr, Bollo Ln, Chiswick, London W4 5HA, United Kingdom",,Clínica de fisioterapia,4.9,
One Body LDN,https://onebodyldn.com/,"c/o Fitness First Clapham Junction Clapham Junction Station, 34 St John's Hl, London SW11 1SA, United Kingdom",,Physical therapist,4.9,
One Body LDN,https://onebodyldn.com/physiotherapy-primrose-hill,"c/o, The Green Rooms, 13 St George's Mews, London NW1 8XE, United Kingdom",,Vật lý trị liệu,4.9,
One Complete Dental,http://www.onecompletedental.co.uk/,"98 Pinner Rd, Harrow HA1 4GZ, United Kingdom",+442088636616,Dental clinic,5,
One Day Tests,https://onedaytests.com/products/book-your-blood-test-canary-wharf,"56 Dockyard Ln, London E14 9YX, United Kingdom",+441273092844,Blood testing service,4.8,
One Day Tests,https://onedaytests.com/products/book-your-blood-test-chiswick,"2 Heathfield Terrace, Chiswick, London W4 4JE, United Kingdom",+441273092844,Blood testing service,4.9,
One Day Tests,https://onedaytests.com/products/book-your-blood-test-london-city,"7-8 New St, London EC2M 4TP, United Kingdom",+441273092844,Blood testing service,5,
One Day Tests,https://onedaytests.com/products/book-your-blood-test-south-kensington,"24 Stanhope Mews W, South Kensington, London SW7 5RB, United Kingdom",+441273092844,Blood testing service,4.9,
One Day Tests,https://onedaytests.com/products/book-your-blood-test-london-victoria,"10a Rochester Row, London SW1P 2QA, United Kingdom",+441273092844,Blood testing service,4.9,
ONE Elevated Wellness,https://oneelevatedwellness.co.uk/,"The Grange Country House, Rickmansworth Rd, Northwood HA6 2RB, United Kingdom",+447369279323,Wellness center,5,
One Health Check,https://onehealthcheck.co.uk/,"635A Cranbrook Rd, Ilford IG2 6SX, United Kingdom",+442039047706,Medical group,5,
One Point Healthcare,https://onepointhealthcare.co.uk/,"44 Greenhill Rd, Harrow HA1 1LD, United Kingdom",+442080871088,Médecin,5,
One Space Enfield Therapy Rooms,http://www.onespacerooms.co.uk/,"One, Space, 1 Church Ln, Enfield EN1 3EJ, United Kingdom",+447933931231,Psychologist,5,
One Therapy London,https://www.onetherapy.london/,"20 Great Portland St, London W1W 8QR, United Kingdom",+443332079330,Asesor,4.6,
One5 Health City,https://www.one5.health/,"New Broad Street House, 35 New Broad St, Liverpool St, London EC2M 1NH, United Kingdom",+442034884415,Clínica ambulatoria,5,
One5 Health King's Cross & Angel | Private GP & Health Screening Clinic,https://www.one5.health/,"70 White Lion St, London N1 9PP, United Kingdom",+442034884415,Medical clinic,4.9,
One5 Health Marylebone,https://www.one5.health/,"83 Baker St, London W1U 6AG, United Kingdom",+442034884415,Medical clinic,4.9,
Onebody Clinic,http://www.onebodyclinic.co.uk/,"23-25 Chiswick High Rd., Chiswick, London W4 2ND, United Kingdom",+442070183980,Clínica de fisioterapia,5,
Onebody Clinic,http://www.onebodyclinic.co.uk/,"5A Lucerne Mews, Notting Hill Gate, London W8 4ED, United Kingdom",+442070183980,Vật lý trị liệu,5,
OneLife,http://www.youhaveonelife.co.uk/,"64 Harley St, London W1G 7HB, United Kingdom",+442039250704,Wellness center,5,
